Raion_Name,LPA_Name,Cuatm,Population (2024 Census),Percentage change 2024-2014,Pop_2024,In-Scope,In Cluster,Cluster Source,Auto_Status,Manual_Status,Manual_Source,Final_Status,Final_Source
Șoldănești,Cușmirca,8319,1. < 1500,-34.22%,"1,359",TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2306906.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2306906.html
Șoldănești,Dobrușa,8330,1. < 1500,-33.71%,881,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://actelocale.gov.md/ral/act/cu-privire-la-aprobarea-planului-de-consultare-a-proiectul-de-decizie-pentru-amalgamare-voluntară-2284832.html,3. Draft Consultation,https://actelocale.gov.md/ral/act/cu-privire-la-aprobarea-planului-de-consultare-a-proiectul-de-decizie-pentru-amalgamare-voluntară-2284832.html
Șoldănești,Fuzăuca,8320,1. < 1500,-35.47%,464,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-de-initierea-procesului-de-amalgamare-voluntara-uat-fuzauca-uat-ol/17754,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-de-initierea-procesului-de-amalgamare-voluntara-uat-fuzauca-uat-ol/17754
Șoldănești,Găuzeni,8321,1. < 1500,-28.16%,908,TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Șoldănești,Glinjeni,8322,1. < 1500,-39.79%,507,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2295924.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2295924.html
Șoldănești,Mihuleni,8323,1. < 1500,-38.84%,348,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-amalgamarea-voluntara/18000,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-amalgamarea-voluntara/18000
Șoldănești,Olișcani,8324,2. 1.5K - 3K,-32.87%,"1,691",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/cu-privire-la-initierea-procesului-de-amalgamare-voluntara-uat-oliscani-uat-samascani-uatfuzauc/17740,3. Draft Consultation,https://particip.gov.md/ro/document/stages/cu-privire-la-initierea-procesului-de-amalgamare-voluntara-uat-oliscani-uat-samascani-uatfuzauc/17740
Șoldănești,Parcani,8325,1. < 1500,-28.34%,541,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2267930.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2267930.html
Șoldănești,Pohoarna,8326,1. < 1500,-31.36%,"1,123",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2300405.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2300405.html
Șoldănești,Poiana,8327,1. < 1500,-35.53%,528,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-amalgmarea-voluntara/17969,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-amalgmarea-voluntara/17969
Șoldănești,Răspopeni,8328,2. 1.5K - 3K,-26.67%,"1,823",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-amalgamarea-voluntara-a-unitatilor-administrativ-teritoriale-ra/17720,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-amalgamarea-voluntara-a-unitatilor-administrativ-teritoriale-ra/17720
Șoldănești,Rogojeni,8332,1. < 1500,-39.19%,433,TRUE,Florești/Șoldănești-01,https://radiochisinau.md/cinci-localitati-din-floresti-si-soldanesti-au-decis-sa-se-uneasca-intro-singura-primarie-circa-26-de-milioane-de-lei-oferite-de-guvern-pentru-dezvoltare---226071.html,5. Adopted,5. Adopted,,5. Adopted,https://radiochisinau.md/cinci-localitati-din-floresti-si-soldanesti-au-decis-sa-se-uneasca-intro-singura-primarie-circa-26-de-milioane-de-lei-oferite-de-guvern-pentru-dezvoltare---226071.html
Șoldănești,Salcia,8333,1. < 1500,-34.02%,642,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-acceptarea-propunerii-de-inițiere-a-procesului-de-amalgamare-voluntară-2237864.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-acceptarea-propunerii-de-inițiere-a-procesului-de-amalgamare-voluntară-2237864.html
Șoldănești,Sămășcani,8335,1. < 1500,-40.37%,808,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-cu-privire-la-amalgamarea-voluntara-a-uat-samascani-oliscani-fuzauca-peciste/17741,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-cu-privire-la-amalgamarea-voluntara-a-uat-samascani-oliscani-fuzauca-peciste/17741
Șoldănești,Şestaci,8336,1. < 1500,-30.97%,740,TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Șoldănești,Șipca,8337,1. < 1500,-29.05%,491,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2221236.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2221236.html
Șoldănești,Șoldănești,8301,3. 3K - 5K,-18.46%,"4,797",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-amalgamarea-voluntara/17995,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-amalgamarea-voluntara/17995
Șoldănești,Vadul-Raşcov,8338,1. < 1500,-36.52%,"1,147",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2256895.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2256895.html
Soroca,Bădiceni,7810,2. 1.5K - 3K,-31.89%,"2,003",TRUE,Soroca-06,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-06.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităţilor-administrativ-teritoriale-comuna-bădiceni-comuna-iarova-comuna-cremenciug-satul-oclanda-2299146.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-06.txt
Soroca,Băxani,7812,1. < 1500,-31.13%,522,TRUE,Soroca-01,https://unika.md/news/patru-localitati-din-soroca-se-unesc-intr-o-singura-primarie-vor-primi-aproape-20-de-milioane,5. Adopted,5. Adopted,,5. Adopted,https://unika.md/news/patru-localitati-din-soroca-se-unesc-intr-o-singura-primarie-vor-primi-aproape-20-de-milioane
Soroca,Bulboci,7813,1. < 1500,-40.25%,"1,177",TRUE,Soroca-03,https://www.facebook.com/share/r/1EMYQxZcAn/,5. Adopted,5. Adopted,,5. Adopted,https://www.facebook.com/share/r/1EMYQxZcAn/
Soroca,Căinarii Vechi,7815,2. 1.5K - 3K,-34.81%,"1,742",TRUE,Soroca-03,https://www.facebook.com/share/r/1EMYQxZcAn/,5. Adopted,5. Adopted,,5. Adopted,https://www.facebook.com/share/r/1EMYQxZcAn/
Soroca,Cosăuţi,7817,2. 1.5K - 3K,-33.01%,"2,180",TRUE,Soroca-08,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-08.txt,5. Adopted,5. Adopted,,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-08.txt
Soroca,Cremenciug,7819,1. < 1500,-34.94%,579,TRUE,Soroca-06,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-06.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-amalgamare-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritorial-comuna-cremenciug-comuna-iarova-comuna-b%C4%83diceni-%C8%99i-satul-oclanda-2306352.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-06.txt
Soroca,Dărcăuți,7824,1. < 1500,-26.25%,941,TRUE,Soroca/Dondușeni-01,https://www.moldpres.md/rom/politica/grupuri-de-primarii-amalgamate-au-fost-create-in-toate-regiunile-tarii-investitii-de-366-de-milioane-de-lei-planificate-de-guvern-pentru-modernizarea-localitatilor,5. Adopted,5. Adopted,,5. Adopted,https://www.moldpres.md/rom/politica/grupuri-de-primarii-amalgamate-au-fost-create-in-toate-regiunile-tarii-investitii-de-366-de-milioane-de-lei-planificate-de-guvern-pentru-modernizarea-localitatilor
Soroca,Dubna,7827,1. < 1500,-33.33%,442,TRUE,Soroca-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-02.txt,5. Adopted,5. Adopted,,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-02.txt
Soroca,Egoreni,7828,1. < 1500,-25.06%,667,TRUE,Soroca-04,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-municipiul-soroca-%C8%99i-satul-egoreni-raionul-soroca-2303042.html,5. Adopted,5. Adopted,,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-municipiul-soroca-%C8%99i-satul-egoreni-raionul-soroca-2303042.html
Soroca,Holoșnița,7829,1. < 1500,-34.77%,788,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-comuna-ocolina-comuna-schineni-comuna-regina-maria-comuna-pîrlița-satul-hristici-2302793.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-comuna-ocolina-comuna-schineni-comuna-regina-maria-comuna-pîrlița-satul-hristici-2302793.html
Soroca,Hristici,7831,1. < 1500,-39.28%,671,TRUE,Soroca-07,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-07.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-comuna-ocolina-comuna-schineni-comuna-regina-maria-comuna-pîrlița-satul-hristici-2302793.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-07.txt
Soroca,Iarova,7832,1. < 1500,-29.87%,540,TRUE,Soroca-06,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-06.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-comuna-b%C4%83diceni-comuna-cremenciug-comuna-iarova-satul-oclanda-2305120.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-06.txt
Soroca,Nimereuca,1930,2. 1.5K - 3K,-33.76%,"2,023",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Soroca,Oclanda,7821,1. < 1500,-28.71%,360,TRUE,Soroca-06,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-06.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-solicitarea-transferului-pentru-sus%C8%9Binerea-procesului-de-amalgamare-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-comuna-badiceni-comuna-cremenciug-comuna-iarova-satul-oclanda-2308818.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-06.txt
Soroca,Ocolina,7835,1. < 1500,-25.64%,"1,241",TRUE,Soroca-07,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-07.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-comuna-ocolina-comuna-schineni-comuna-regina-maria-comuna-p%C3%AErli%C8%9Ba-satul-hristici-2307567.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-07.txt
Soroca,Parcani,7837,1. < 1500,-41.93%,"1,004",TRUE,Soroca-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-02.txt,5. Adopted,5. Adopted,,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-02.txt
Soroca,Pîrliţa,7838,1. < 1500,-35.73%,464,TRUE,Soroca-07,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-07.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C5%A3ilor-administrativ-teritoriale-comuna-ocolina-comuna-schineni-comuna-regina-maria-comuna-p%C3%AErli%C5%A3a-%C5%9Fi-satul-hristici-2306523.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-07.txt
Soroca,Racovăț,7841,2. 1.5K - 3K,-39.37%,"1,762",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-acceptarea-propunerii-de-ini%C8%9Biere-a-procesului-de-amalgamare-voluntar%C4%83-2259251.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-acceptarea-propunerii-de-ini%C8%9Biere-a-procesului-de-amalgamare-voluntar%C4%83-2259251.html
Soroca,Redi-Cereşnovăţ,7842,1. < 1500,-33.17%,542,TRUE,Soroca-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-02.txt,5. Adopted,5. Adopted,,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-02.txt
Soroca,Regina Maria,7843,1. < 1500,-41.99%,391,TRUE,Soroca-07,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-07.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-comuna-regina-maria-comuna-pîrlița-comuna-ocolina-comuna-schineni-și-satul-hristici-2302870.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-07.txt
Soroca,Rublenița,7845,2. 1.5K - 3K,-28.49%,"2,342",TRUE,Soroca-01,https://unika.md/news/patru-localitati-din-soroca-se-unesc-intr-o-singura-primarie-vor-primi-aproape-20-de-milioane,5. Adopted,5. Adopted,,5. Adopted,https://unika.md/news/patru-localitati-din-soroca-se-unesc-intr-o-singura-primarie-vor-primi-aproape-20-de-milioane
Soroca,Rudi,3436,1. < 1500,-22.32%,783,TRUE,Soroca/Dondușeni-01,https://www.moldpres.md/rom/politica/grupuri-de-primarii-amalgamate-au-fost-create-in-toate-regiunile-tarii-investitii-de-366-de-milioane-de-lei-planificate-de-guvern-pentru-modernizarea-localitatilor,5. Adopted,5. Adopted,,5. Adopted,https://www.moldpres.md/rom/politica/grupuri-de-primarii-amalgamate-au-fost-create-in-toate-regiunile-tarii-investitii-de-366-de-milioane-de-lei-planificate-de-guvern-pentru-modernizarea-localitatilor
Soroca,Schineni,7847,1. < 1500,-33.17%,957,TRUE,Soroca-07,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-07.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritorialecomuna-ocolina-comuna-schineni-comuna-regina-maria-comuna-p%C3%AErli%C8%9Ba-satul-hristici-2306997.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-07.txt
Soroca,Șeptelici,7854,1. < 1500,-28.17%,691,TRUE,Soroca-01,https://unika.md/news/patru-localitati-din-soroca-se-unesc-intr-o-singura-primarie-vor-primi-aproape-20-de-milioane,5. Adopted,5. Adopted,,5. Adopted,https://unika.md/news/patru-localitati-din-soroca-se-unesc-intr-o-singura-primarie-vor-primi-aproape-20-de-milioane
Soroca,Şolcani,7855,1. < 1500,-31.96%,958,TRUE,Soroca-01,https://unika.md/news/patru-localitati-din-soroca-se-unesc-intr-o-singura-primarie-vor-primi-aproape-20-de-milioane,5. Adopted,5. Adopted,,5. Adopted,https://unika.md/news/patru-localitati-din-soroca-se-unesc-intr-o-singura-primarie-vor-primi-aproape-20-de-milioane
Soroca,Soroca,7801,5. > 10K,-4.78%,"21,135",TRUE,Soroca-04,https://www.facebook.com/observatorul.md/posts/pfbid02ZTVkAgB2aUsLLeMbqqeRXCn49VcZFbhaX1gfKsYbMdgxT3JsbPMZPjW88iTr18EKl,5. Adopted,5. Adopted,,5. Adopted,https://www.facebook.com/observatorul.md/posts/pfbid02ZTVkAgB2aUsLLeMbqqeRXCn49VcZFbhaX1gfKsYbMdgxT3JsbPMZPjW88iTr18EKl
Soroca,Stoicani,7852,1. < 1500,-30.87%,831,TRUE,Soroca-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-02.txt,5. Adopted,5. Adopted,,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-02.txt
Soroca,Tătărăuca Veche,3440,1. < 1500,-31.92%,"1,205",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-acceptarea-propunerii-de-ini%C8%9Biere-a-procesului-de-amalgamare-voluntar%C4%83-2259251.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-acceptarea-propunerii-de-ini%C8%9Biere-a-procesului-de-amalgamare-voluntar%C4%83-2259251.html
Soroca,Trifăuți,7860,1. < 1500,-32.55%,630,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-acceptarea-propunerii-de-inițiere-a-procesului-de-amalgamare-voluntară-2268664.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-acceptarea-propunerii-de-inițiere-a-procesului-de-amalgamare-voluntară-2268664.html
Soroca,Vădeni,7861,1. < 1500,-37.88%,"1,194",TRUE,Soroca-03,https://www.facebook.com/share/r/1EMYQxZcAn/,5. Adopted,5. Adopted,,5. Adopted,https://www.facebook.com/share/r/1EMYQxZcAn/
Soroca,Vărăncău,7851,2. 1.5K - 3K,-31.57%,"2,135",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-cu-privire-la-amalgamarea-voluntara-al-unitatilor-administrativ-teritoriale-comuna-vara/16851,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-cu-privire-la-amalgamarea-voluntara-al-unitatilor-administrativ-teritoriale-comuna-vara/16851
Soroca,Vasilcău,7857,2. 1.5K - 3K,-30.77%,"1,638",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2245864.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2245864.html
Soroca,Visoca,3450,1. < 1500,-32.74%,"1,165",TRUE,Soroca/Dondușeni-01,https://www.moldpres.md/rom/politica/grupuri-de-primarii-amalgamate-au-fost-create-in-toate-regiunile-tarii-investitii-de-366-de-milioane-de-lei-planificate-de-guvern-pentru-modernizarea-localitatilor,5. Adopted,5. Adopted,,5. Adopted,https://www.moldpres.md/rom/politica/grupuri-de-primarii-amalgamate-au-fost-create-in-toate-regiunile-tarii-investitii-de-366-de-milioane-de-lei-planificate-de-guvern-pentru-modernizarea-localitatilor
Soroca,Volovița,7864,1. < 1500,-24.42%,"1,399",TRUE,Soroca-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-02.txt,5. Adopted,5. Adopted,,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-02.txt
Soroca,Zastînca,7866,2. 1.5K - 3K,-25.06%,"1,507",TRUE,Soroca-08,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-08.txt,5. Adopted,5. Adopted,,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Soroca-08.txt
Ștefan Vodă,Alava,8510,1. < 1500,-26.90%,307,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităţilor-administrativ-teritoriale-oraşul-Ştefan-vodă-comuna-alava-satul-cioburciu-satul-marianca-de-jos-şi-satul-Ştefăneşti-2302615.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităţilor-administrativ-teritoriale-oraşul-Ştefan-vodă-comuna-alava-satul-cioburciu-satul-marianca-de-jos-şi-satul-Ştefăneşti-2302615.html
Ștefan Vodă,Antonești,8512,2. 1.5K - 3K,-31.35%,"1,745",TRUE,Ștefan Vodă-03,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Stefan%20Voda-03.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-uat-antonești-uat-purcari-uat-carahasani-2302555.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Stefan%20Voda-03.txt
Ștefan Vodă,Brezoaia,8513,1. < 1500,-37.92%,542,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/Сu-privire-la-iniţierea-procesului-de-amalgamare-voluntară-2268714.html,1. Initiated,https://actelocale.gov.md/ral/act/Сu-privire-la-iniţierea-procesului-de-amalgamare-voluntară-2268714.html
Ștefan Vodă,Căplani,8515,2. 1.5K - 3K,-40.57%,"1,956",TRUE,Ștefan Vodă-01,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Stefan%20Voda-01.txt,5. Adopted,5. Adopted,,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Stefan%20Voda-01.txt
Ștefan Vodă,Carahasani,8514,2. 1.5K - 3K,-34.67%,"1,609",TRUE,Ștefan Vodă-03,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Stefan%20Voda-03.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritorialeuat-purcari-uat-antonești-uat-carahasani-2303153.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Stefan%20Voda-03.txt
Ștefan Vodă,Cioburciu,8516,2. 1.5K - 3K,-34.40%,"1,688",TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Biloradministrativ-teritoriale-ora%C8%99ul-%C8%98tefan-vod%C4%83-comuna-alavasatul-cioburciu-satul-marianca-de-jos-%C8%99i-satul-%C8%98tef%C4%83ne%C8%99ti-2303924.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Biloradministrativ-teritoriale-ora%C8%99ul-%C8%98tefan-vod%C4%83-comuna-alavasatul-cioburciu-satul-marianca-de-jos-%C8%99i-satul-%C8%98tef%C4%83ne%C8%99ti-2303924.html
Ștefan Vodă,Copceac,8517,2. 1.5K - 3K,-27.69%,"1,637",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Ștefan Vodă,Crocmaz,8518,2. 1.5K - 3K,-32.71%,"1,769",TRUE,Ștefan Vodă-01,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Stefan%20Voda-01.txt,5. Adopted,5. Adopted,,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Stefan%20Voda-01.txt
Ștefan Vodă,Ermoclia,8519,2. 1.5K - 3K,-34.37%,"2,524",TRUE,Ștefan Vodă-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Stefan%20Voda-02.txt,5. Adopted,5. Adopted,,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Stefan%20Voda-02.txt
